//HSK 3.0 (2026)/HSK1
爱,ai4
牛仔裤,niu2 zai3 ku4
浓,nong2
农民,nong2 min2
农业,nong2 ye4
女子,nu:3 zi3
哦,o2
偶然,ou3 ran2
欧洲,ou1 zhou1
派,pai4
派出所,pai4 chu1 suo3
排列,pai2 lie4
拍摄,pai1 she4
跑道,pao3 dao4
赔,pei2
配,pei4
陪伴,pei2 ban4
配合,pei4 he2
配送
培训,pei2 xun4
培养,pei2 yang3
盆,pen2
碰,peng4
碰见,peng4 jian4
匹,pi3
批,pi1
骗,pian4
品,pin3
拼,pin1
平,ping2
评,ping2
凭,ping2
平安,ping2 an1
平衡,ping2 heng2
评价,ping2 jia4
凭借,ping2 jie4
平静,ping2 jing4
平均,ping2 jun1
屏幕,ping2 mu4
平台,ping2 tai2
品牌,pin3 pai2
聘请,pin4 qing3
拼音,pin1 yin1
品质,pin3 zhi4
品种,pin3 zhong3
批准,pi1 zhun3
破坏,po4 huai4
普及,pu3 ji2
齐,qi2
其,qi2
欠,qian4
浅,qian3
签,qian1
签订,qian1 ding4
墙,qiang2
抢,qiang3
强大,qiang2 da4
强调,qiang2 diao4
强度,qiang2 du4
抢救,qiang3 jiu4
强烈,qiang2 lie4
前进,qian2 jin4
前来
签名,qian1 ming2
前途,qian2 tu2
前往,qian2 wang3
签字,qian1 zi4
悄悄,qiao3 qiao3
期待,qi1 dai4
切,qie1
奇迹,qi2 ji4
期间,qi1 jian1
亲,qin1
亲爱,qin1 ai4
勤奋,qin2 fen4
青,qing1
情感,qing2 gan3
请教,qing3 jiao4
情景,qing2 jing3
请求,qing3 qiu2
情绪,qing2 xu4
轻易,qing1 yi4
轻重
亲朋好友
亲切,qin1 qie4
亲情
亲人,qin1 ren2
亲自,qin1 zi4
穷,qiong2
气球,qi4 qiu2
企业,qi3 ye4
汽油,qi4 you2
其余,qi2 yu2
权,quan2
劝,quan4
权利,quan2 li4
全力,quan2 li4
全面,quan2 mian4
全体,quan2 ti3
全新,quan2 xin1
确保,que4 bao3
确定,que4 ding4
缺乏,que1 fa2
确认,que4 ren4
群,qun2
群体,qun2 ti3
去世,qu4 shi4
趋势,qu1 shi4
区域,qu1 yu4
燃烧,ran2 shao1
绕,rao4
热爱,re4 ai4
热量,re4 liang4
热烈,re4 lie4
认,ren4
忍,ren3
人才,ren2 cai2
人工,ren2 gong1
人际,ren2 ji4
人口,ren2 kou3
人类,ren2 lei4
人力,ren2 li4
人民,ren2 min2
人民币,ren2 min2 bi4
人群,ren2 qun2
人体,ren2 ti3
人物,ren2 wu4
热心,re4 xin1
日历,ri4 li4
日用品,ri4 yong4 pin3
如,ru2
软,ruan3
软件,ruan3 jian4
如此,ru2 ci3
如何,ru2 he2
如今,ru2 jin1
弱,ruo4
如同,ru2 tong2
如下,ru2 xia4
洒,sa3
赛场
色彩,se4 cai3
傻,sha3
晒,shai4
沙漠,sha1 mo4
删,shan1
扇,shan1
擅长,shan4 chang2
删除,shan1 chu2
赏,shang3
伤,shang1
上传
伤害,shang1 hai4
商家
商人,shang1 ren2
上升,shang4 sheng1
商务,shang1 wu4
上下,shang4 xia4
商业,shang1 ye4
上涨,shang4 zhang3
善良,shan4 liang2
山区,shan1 qu1
善于,shan4 yu2
扇子,shan1 zi5
烧,shao1
烧烤,shao1 kao3
沙子,sha1 zi5
蛇,she2
设备,she4 bei4
舍不得,she3 bu5 de5
舍得,she3 de5
设计,she4 ji4
设立,she4 li4
伸,shen1
身材,shen1 cai2
深度,shen1 du4
身份,shen1 fen4
胜,sheng4
升,sheng1
生产,sheng1 chan3
生存,sheng1 cun2
生动,sheng1 dong4
省份,sheng3 fen4
省会,sheng3 hui4
升级,sheng1 ji2
胜利,sheng4 li4
升温
生物,sheng1 wu4
生肖,sheng1 xiao4
生长,sheng1 zhang3
深厚,shen1 hou4
神话,shen2 hua4
深刻,shen1 ke4
神秘,shen2 mi4
深入,shen1 ru4
深远,shen1 yuan3
社区,she4 qu1
设施,she4 shi1
摄影,she4 ying3
设置,she4 zhi4
式,shi4
诗,shi1
湿,shi1
时差,shi2 cha1
时常,shi2 chang2
时代,shi2 dai4
适当,shi4 dang4
似的
使得,shi3 de5
事故,shi4 gu4
实践,shi2 jian4
事件,shi4 jian4
试卷,shi4 juan4
时刻,shi2 ke4
实力,shi2 li4
失恋,shi1 lian4
失眠,shi1 mian2
市民,shi4 min2
时期,shi2 qi1
诗人,shi1 ren2
实施,shi2 shi1
事实,shi4 shi2
石头,shi2 tou5
视为,shi4 wei2
事物,shi4 wu4
失误,shi1 wu4
实习,shi2 xi2
实现,shi2 xian4
事先,shi4 xian1
实行,shi2 xing2
实验,shi2 yan4
试验,shi4 yan4
实验室,shi2 yan4 shi4
事业,shi4 ye4
失业,shi1 ye4
实用,shi2 yong4
食用,shi2 yong4
试用,shi4 yong4
适用,shi4 yong4
始终,shi3 zhong1
守,shou3
首次,shou3 ci4
手段,shou3 duan4
手工,shou3 gong1
收获,shou1 huo4
收集,shou1 ji2
售价,shou4 jia4
收看
手术,shou3 shu4
手套,shou3 tao4
手续,shou3 xu4
手指,shou3 zhi3
束,shu4
数,shu3
摔,shuai1
双方,shuang1 fang1
鼠标,shu3 biao1
蔬菜,shu1 cai4
书法,shu1 fa3
书房,shu1 fang2
税,shui4
水分,shui3 fen4
睡眠,shui4 mian2
书架,shu1 jia4
数据,shu4 ju4
熟练,shu2 lian4
树木,shu4 mu4
顺,shun4
说不定,shuo1 bu5 ding4
说服,shuo1 fu2
熟人,shu2 ren2
输入,shu1 ru4
舒适,shu1 shi4
属于,shu3 yu2
四处,si4 chu4
似乎,si4 hu5
思考,si1 kao3
私人,si1 ren2
思维,si1 wei2
思想,si1 xiang3
四周,si4 zhou1
搜,sou1
搜索,sou1 suo3
酸甜苦辣
随,sui2
碎,sui4
随后,sui2 hou4
随时,sui2 shi2
随手,sui2 shou3
随意,sui2 yi4
损害,sun3 hai4
损失,sun3 shi1
所,suo3
锁,suo3
缩短,suo1 duan3
缩小,suo1 xiao3
宿舍,su4 she4
台灯,tai2 deng1
台阶,tai2 jie1
太太,tai4 tai5
谈话,tan2 hua4
桃,tao2
套,tao4
他人,ta1 ren2
特产,te4 chan3
疼痛,teng2 tong4
特色,te4 se4
特殊,te4 shu1
特有
特征,te4 zheng1
替,ti4
填,tian2
天空,tian1 kong1
甜品,tian2 pin3
天上,tian1 shang4
调,tiao2
挑,tiao1
跳高,tiao4 gao1
调皮,tiao2 pi2
挑选,tiao1 xuan3
跳远,tiao4 yuan3
挑战,tiao3 zhan4
调整,tiao2 zheng3
提倡,ti2 chang4
贴,tie1
铁路,tie3 lu4
体会,ti3 hui4
提交,ti2 jiao1
体力,ti3 li4
题目,ti2 mu4
停留,ting2 liu2
提起
提升,ti2 sheng1
提问,ti2 wen4
体现,ti3 xian4
体验,ti3 yan4
同,tong2
通常,tong1 chang2
统计,tong3 ji4
痛苦,tong4 ku3
同情,tong2 qing2
通行,tong1 xing2
同一,tong2 yi1
统一,tong3 yi1
头,tou5
投,tou2
投入,tou2 ru4
团,tuan2
团队,tuan2 dui4
突出,tu1 chu1
土地,tu3 di4
土豆,tu3 dou4
图画,tu2 hua4
退,tui4
退出,tui4 chu1
推动,tui1 dong4
推广,tui1 guang3
退还,tui4 huan2
推荐,tui1 jian4
推进,tui1 jin4
退休,tui4 xiu1
拖鞋,tuo1 xie2
图书,tu2 shu1
兔子,tu4 zi5
外部,wai4 bu4
外公,wai4 gong1
外观,wai4 guan1
外婆,wai4 po2
外形,wai4 xing2
弯,wan1
往返,wang3 fan3
网络,wang3 luo4
玩具,wan2 ju4
完美,wan2 mei3
完善,wan2 shan4
万一,wan4 yi1
完整,wan2 zheng3
围,wei2
胃,wei4
尾巴,wei3 ba5
维持,wei2 chi2
伟大,wei3 da4
违法,wei2 fa3
违反,wei2 fan3
危害,wei1 hai4
围巾,wei2 jin1
未来,wei4 lai2
围绕,wei2 rao3
微笑,wei1 xiao4
威胁,wei1 xie2
维修,wei2 xiu1
唯一,wei2 yi1
位于,wei4 yu2
位置,wei4 zhi5
稳定,wen3 ding4
问卷
温暖,wen1 nuan3
文学,wen2 xue2
握,wo4
卧室,wo4 shi4
握手,wo4 shou3
雾,wu4
舞蹈,wu3 dao3
无关,wu2 guan1
物价,wu4 jia4
物理,wu4 li3
无奈,wu2 nai4
物品,wu4 pin3
无数,wu2 shu4
武术,wu3 shu4
舞台,wu3 tai2
无限,wu2 xian4
无效,wu2 xiao4
五颜六色,wu3 yan2 liu4 se4
物业
物质,wu4 zhi4
戏,xi4
系,xi4
闲,xian2
县,xian4
现场,xian4 chang3
现代,xian4 dai4
现代化,xian4 dai4 hua4
显得,xian3 de5
乡,xiang1
相册
相处,xiang1 chu3
乡村,xiang1 cun1
相当,xiang1 dang1
相对,xiang1 dui4
相关,xiang1 guan1
项目,xiang4 mu4
想念,xiang3 nian4
橡皮,xiang4 pi2
向上,xiang4 shang4
响声,xiang3 sheng1
享受,xiang3 shou4
相似,xiang1 si4
想象,xiang3 xiang4
象征,xiang4 zheng1
先后,xian1 hou4
先进,xian1 jin4
线路,xian4 lu4
显然,xian3 ran5
现实,xian4 shi2
显示,xian3 shi4
现象,xian4 xiang4
限制,xian4 zhi4
现状,xian4 zhuang4
消费,xiao1 fei4
消费者,xiao1 fei4 zhe3
消化,xiao1 hua4
消极,xiao1 ji2
小姐,xiao3 jie5
销量,xiao1 liang4
效率,xiao4 lu:4
消失,xiao1 shi1
销售,xiao1 shou4
小型,xiao3 xing2
小于
下载,xia4 zai4
西餐,xi1 can1
斜,xie2
协议,xie2 yi4
写作,xie3 zuo4
吸管,xi1 guan3
细节,xi4 jie2
戏剧,xi4 ju4
信封,xin4 feng1
行程,xing2 cheng2
形成,xing2 cheng2
行动,xing2 dong4
行人,xing2 ren2
形容,xing2 rong2
形式,xing2 shi4
形势,xing2 shi4
行驶,xing2 shi3
行为,xing2 wei2
形象,xing2 xiang4
幸运,xing4 yun4
性质,xing4 zhi4
形状,xing2 zhuang4
行走,xing2 zou3
新郎,xin1 lang2
心理,xin1 li3
新娘,xin1 niang2
信任,xin4 ren4
新人,xin1 ren2
欣赏,xin1 shang3
心态,xin1 tai4
新型,xin1 xing2
信用,xin4 yong4
吸收,xi1 shou1
系统,xi4 tong3
修改,xiu1 gai3
修建,xiu1 jian4
休闲,xiu1 xian2
西装,xi1 zhuang1
需,xu1
宣布,xuan1 bu4
宣传,xuan1 chuan2
选手,xuan3 shou3
学分,xue2 fen1
雪糕
学科,xue2 ke1
学历,xue2 li4
学年,xue2 nian2
学术,xue2 shu4
学者,xue2 zhe3
训练,xun4 lian4
迅速,xun4 su4
询问,xun2 wen4
寻找,xun2 zhao3
需求,xu1 qiu2
虚心,xu1 xin1
呀,ya5
牙齿,ya2 chi3
押金
沿,yan2
眼,yan3
延长,yan2 chang2
研发,yan2 fa1
样式,yang4 shi4
阳台,yang2 tai2
演讲,yan3 jiang3
眼泪,yan3 lei4
严肃,yan2 su4
研制,yan2 zhi4
摇,yao2
咬,yao3
腰,yao1
要不,yao4 bu5
要不然,yao4 bu5 ran2
要不是,yao4 bu5 shi4
药品,yao4 pin3
药物,yao4 wu4
压岁钱
鸭子,ya1 zi5
夜间,ye4 jian1
夜市,ye4 shi4
业务,ye4 wu4
业余,ye4 yu2
移,yi2
亿,yi4
乙,yi3
以,yi3
一次性
一代,yi1 dai4
一旦,yi1 dan4
移动,yi2 dong4
遗憾,yi2 han4
以及,yi3 ji2
依据,yi1 ju4
依靠,yi1 kao4
以来,yi3 lai2
医疗,yi1 liao2
一路
一路顺风,yi1 lu4 shun4 feng1
因而,yin1 er2
迎,ying2
硬,ying4
应当,ying1 dang1
应对,ying4 dui4
硬件,ying4 jian4
迎接,ying2 jie1
影片,ying3 pian4
影视,ying3 shi4
营养,ying2 yang3
营业,ying2 ye4
应用,ying4 yong4
引进,yin3 jin4
音量
饮食,yin3 shi2
印刷,yin4 shua4
因素,yin1 su4
依然,yi1 ran2
意识,yi4 shi2
意外,yi4 wai4
意味着,yi4 wei4 zhe5
疑问,yi2 wen4
义务,yi4 wu4
医学,yi1 xue2
意义,yi4 yi4
一致,yi1 zhi4
拥抱,yong1 bao4
用法,yong4 fa3
用户,yong4 hu4
用力,yong4 li4
用品,yong4 pin3
勇气,yong3 qi4
用途,yong4 tu2
拥有,yong1 you3
由此,you2 ci3
有害,you3 hai4
幼儿园,you4 er2 yuan2
优惠,you1 hui4
邮寄,you2 ji4
悠久,you1 jiu3
邮局,you2 ju2
游览,you2 lan3
有力,you3 li4
有利,you3 li4
优良,you1 liang2
优美,you1 mei3
邮票,you2 piao4
优势,you1 shi4
油条,you2 tiao2
有限,you3 xian4
有益,you3 yi4
犹豫,you2 yu4
优质,you1 zhi4
有助于,you3 zhu4 yu2
原,yuan2
圆,yuan2
愿,yuan4
原有
元旦,yuan2 dan4
员工,yuan2 gong1
愿望,yuan4 wang4
原则,yuan2 ze2
预报,yu4 bao4
预测,yu4 ce4
预订,yu4 ding4
约定,yue1 ding4
预防,yu4 fang2
预计,yu4 ji4
娱乐,yu2 le4
玉米,yu4 mi3
运,yun4
运费,yun4 fei4
运气,yun4 qi5
运输,yun4 shu1
运用,yun4 yong4
语气,yu3 qi4
雨水,yu3 shui3
语文,yu3 wen2
语音,yu3 yin1
预约,yu4 yue1
在场
在乎,zai4 hu5
在内,zai4 nei4
在线,zai4 xian4
在于,zai4 yu2
赞成,zan4 cheng2
造,zao4
糟,zao1
造成,zao4 cheng2
糟糕,zao1 gao1
早期,zao3 qi1
早晚,zao3 wan3
早已,zao3 yi3
赠,zeng4
增,zeng1
增进,zeng1 jin4
增强,zeng1 qiang2
赠送,zeng4 song4
炸,zha2
窄,zhai3
摘,zhai1
占,zhan4
展出,zhan3 chu1
涨,zhang3
账号
账户
涨价,zhang4 jia4
掌声,zhang3 sheng1
掌握,zhang3 wo4
展开,zhan3 kai1
展览,zhan3 lan3
展示,zhan3 shi4
站台,zhan4 tai2
占线,zhan4 xian4
展现,zhan3 xian4
召开,zhao4 kai1
着凉,zhao2 liang2
折扣,zhe2 kou4
阵,zhen4
真诚,zhen1 cheng2
诊断,zhen3 duan4
针对,zhen1 dui4
挣,zheng4
争,zheng1
政府,zheng4 fu3
证据,zheng4 ju4
整齐,zheng3 qi2
争取,zheng1 qu3
正如,zheng4 ru2
证书,zheng4 shu1
整体,zheng3 ti3
珍贵,zhen1 gui4
整整,zheng3 zheng3
政治,zheng4 zhi4
真实,zhen1 shi2
珍惜,zhen1 xi1
哲学,zhe2 xue2
直,zhi2
至,zhi4
治,zhi4
止,zhi3
支,zhi1
直播,zhi2 bo1
职场
指导,zhi3 dao3
制订,zhi4 ding4
制定,zhi4 ding4
制度,zhi4 du4
职工,zhi2 gong1
智慧,zhi4 hui4
至今,zhi4 jin1
治疗,zhi4 liao2
知名,zhi1 ming2
智能,zhi4 neng2
执行,zhi2 xing2
志愿者,zhi4 yuan4 zhe3
制造,zhi4 zao4
制作,zhi4 zuo4
重大,zhong4 da4
众多,zhong4 duo1
中华
中华民族,zhong1 hua2 min2 zu2
中级,zhong1 ji2
中介,zhong1 jie4
种类,zhong3 lei4
重量,zhong4 liang4
中期,zhong1 qi1
中外,zhong1 wai4
中心,zhong1 xin1
中药
中医
种植,zhong4 zhi2
种子,zhong3 zi5
周年,zhou1 nian2
煮,zhu3
猪,zhu1
抓,zhua1
抓紧,zhua1 jin3
转变,zhuan3 bian4
撞,zhuang4
转告,zhuan3 gao4
状况,zhuang4 kuang4
装饰,zhuang1 shi4
状态,zhuang4 tai4
装修
专家,zhuan1 jia1
专心,zhuan1 xin1
逐步,zhu2 bu4
注册,zhu4 ce4
主持,zhu3 chi2
主动,zhu3 dong4
住房,zhu4 fang2
主观,zhu3 guan1
追,zhui1
追求,zhui1 qiu2
逐渐,zhu2 jian4
主人,zhu3 ren2
主任,zhu3 ren4
主食,zhu3 shi2
住宿,zhu4 su4
主题,zhu3 ti2
主席,zhu3 xi2
住址
注重,zhu4 zhong4
竹子,zhu2 zi5
紫,zi3
自从,zi4 cong2
自动,zi4 dong4
资格,zi1 ge2
资金,zi1 jin1
自觉,zi4 jue2
字母,zi4 mu3
子女,zi3 nu:3
自身,zi4 shen1
姿势,zi1 shi4
咨询,zi1 xun2
自由,zi4 you2
资源,zi1 yuan2
总部,zong3 bu4
总共,zong3 gong4
综合,zong1 he2
总数,zong3 shu4
总体,zong3 ti3
总统,zong3 tong3
总之,zong3 zhi1
族,zu2
组成,zu3 cheng2
足够,zu2 gou4
组合,zu3 he2
醉,zui4
嘴巴,zui3 ba1
最初,zui4 chu1
最佳,zui4 jia1
租金,zu1 jin1
尊敬,zun1 jing4
遵守,zun1 shou3
作出
阻止,zu3 zhi3
组织,zu3 zhi1
//HSK 3.0 (2026)/HSK6
岸,an4
昂贵,ang2 gui4
案例,an4 li4
按摩,an4 mo2
暗示,an4 shi4
败,bai4
摆,bai3
白白,bai2 bai2
拜访,bai4 fang3
摆放
百分点,bai3 fen1 dian3
百货,bai3 huo4
白领,bai2 ling3
拜年,bai4 nian2
摆脱,bai3 tuo1
版,ban3
版本,ban3 ben3
棒球,bang4 qiu2
榜样,bang3 yang4
伴随,ban4 sui2
扮演,ban4 yan3
爆,bao4
爆发,bao4 fa1
保管,bao3 guan3
保健,bao3 jian4
报刊,bao4 kan1
暴力,bao4 li4
暴露,bao4 lu4
保暖
报社,bao4 she4
保修,bao3 xiu1
爆炸,bao4 zha4
保障,bao3 zhang4
被动,bei4 dong4
悲观,bei1 guan1
北极,bei3 ji2
悲剧,bei1 ju4
北美洲,bei3 mei3 zhou1
被迫,bei4 po4
悲伤,bei1 shang1
背心,bei4 xin1
备用,bei4 yong4
倍增
本能,ben3 neng2
奔跑,ben1 pao3
本身,ben3 shen1
本土,ben3 tu3
闭,bi4
避,bi4
逼,bi1
编,bian1
遍地,bian4 di4
编辑,bian1 ji2
便捷,bian4 jie2
编写,bian1 xie3
变质,bian4 zhi4
比方,bi3 fang5
兵,bing1
病毒,bing4 du2
必修,bi4 xiu1
比重,bi3 zhong4
播,bo1
博览会,bo2 lan3 hui4
薄弱,bo2 ruo4
播种,bo1 zhong3
脖子,bo2 zi5
布,bu4
补,bu3
捕,bu3
不耐烦
不安,bu4 an1
不曾,bu4 ceng2
补偿,bu3 chang2
不成,bu4 cheng2
不得,bu4 de2
部队,bu4 dui4
不顾,bu4 gu4
不禁,bu4 jin1
补课,bu3 ke4
不料,bu4 liao4
不适,bu4 shi4
不时,bu4 shi2
补贴,bu3 tie1
部位,bu4 wei4
补习,bu3 xi2
不许,bu4 xu3
不宜,bu4 yi2
不已,bu4 yi3
布置,bu4 zhi4
不止,bu4 zhi3
不至于,bu4 zhi4 yu2
步骤,bu4 zhou4
踩,cai3
猜测,cai1 ce4
财产,cai2 chan3
财富,cai2 fu4
采购,cai3 gou4
彩虹,cai3 hong2
才华,cai2 hua2
采集,cai3 ji2
采纳,cai3 na4
才能,cai2 neng2
彩票,cai3 piao4
财务,cai2 wu4
财物,cai2 wu4
材质
仓库,cang1 ku4
残疾,can2 ji5
参展
草原,cao3 yuan2
侧,ce4
策划,ce4 hua4
测量,ce4 liang4
策略,ce4 lu:e4
层次,ceng2 ci4
层面,ceng2 mian4
叉,cha4
拆除,chai1 chu2
产出
产地,chan3 di4
肠,chang2
场次
场地,chang3 di4
长短,chang2 duan3
场馆
常规,chang2 gui1
场合,chang3 he2
厂家,chang3 jia1
场景
场面,chang3 mian4
常年,chang2 nian2
厂商,chang3 shang1
长寿,chang2 shou4
畅通,chang4 tong1
常温,chang2 wen1
畅销,chang4 xiao1
抄,chao1
朝代,chao2 dai4
炒股
吵架,chao3 jia4
潮流,chao2 liu2
潮湿,chao2 shi1
嘲笑,chao2 xiao4
超越,chao1 yue4
查询,cha2 xun2
差异,cha1 yi4
插座,cha1 zuo4
撤回,che4 hui2
趁,chen4
成,cheng2
盛,cheng2
撑,cheng1
承办,cheng2 ban4
惩罚,cheng2 fa2
称号,cheng1 hao4
称呼,cheng1 hu5
成交,cheng2 jiao1
承诺,cheng2 nuo4
成千上万,cheng2 qian1 shang4 wan4
呈现,cheng2 xian4
成效,cheng2 xiao4
诚信
成语,cheng2 yu3
城镇,cheng2 zhen4
称作
沉重,chen2 zhong4
撤销,che4 xiao1
尺,chi3
尺寸,chi3 cun5
持久,chi2 jiu3
持有,chi2 you3
冲,chong4
崇拜,chong2 bai4
冲动,chong1 dong4
冲击,chong1 ji1
重建,chong2 jian4
充实,chong1 shi2
冲突,chong1 tu1
愁,chou2
筹备,chou2 bei4
抽奖
抽象,chou1 xiang4
除,chu2
串,chuan4
传承
传达,chuan2 da2
闯,chuang3
创办,chuang4 ban4
创建,chuang4 jian4
窗口,chuang1 kou3
创立,chuang4 li4
穿过,chuan1 guo4
创意,chuang4 yi4
传染,chuan2 ran3
传染病,chuan2 ran3 bing4
传授,chuan2 shou4
传输,chuan2 shu1
传真,chuan2 zhen1
船只,chuan2 zhi1
初步,chu1 bu4
出场
处处,chu4 chu4
储存,chu3 cun2
初等,chu1 deng3
处罚,chu3 fa2
除非,chu2 fei1
垂直,chui2 zhi2
出境,chu1 jing4
出力
出名,chu1 ming2
纯,chun2
出入,chu1 ru4
出示
储蓄,chu3 xu4
出游
出于,chu1 yu2
刺,ci4
此刻,ci3 ke4
瓷器,ci2 qi4
次数,ci4 shu4
匆匆,cong1 cong1
匆忙,cong1 mang2
从未
从业
醋,cu4
脆,cui4
脆弱,cui4 ruo4
寸,cun4
存储,cun2 chu3
村庄,cun1 zhuang1
挫折,cuo4 zhe2
搭,da1
打交道,da3 jiao1 dao4
大臣,da4 chen2
大吃一惊
大地,da4 di4
打动
大都,da4 dou1
大方,da4 fang1
答复,da2 fu4
大幅,da4 fu2
大伙儿,da4 huo3 er5
待,dai4
呆,dai1
代价,dai4 jia4
贷款,dai4 kuan3
代理,dai4 li3
带领,dai4 ling3
打击,da3 ji1
打架,da3 jia4
打卡
打雷
蛋白质,dan4 bai2 zhi2
单纯,dan1 chun2
单调,dan1 diao4
档案,dang4 an4
当场,dang1 chang3
当初,dang1 chu1
当代,dang1 dai4
当今,dang1 jin1
当面,dang1 mian4
当天,dang4 tian1
当下
当选,dang1 xuan3
诞生,dan4 sheng1
耽误,dan1 wu5
担忧,dan1 you1
岛,dao3
倒闭,dao3 bi4
倒车
道德,dao4 de2
倒是
导师,dao3 shi1
搭配,da1 pei4
大使,da4 shi3
大师,da4 shi1
大洋洲
打造
打仗,da3 zhang4
大致,da4 zhi4
得了,de2 le5
等级,deng3 ji2
灯笼,deng1 long2
得以,de2 yi3
得知,de2 zhi1
滴,di1
电饭锅
点击,dian3 ji1
电力,dian4 li4
典礼,dian3 li3
店铺,dian4 pu4
点燃,dian3 ran2
典型,dian3 xing2
电源,dian4 yuan2
吊,diao4
调动,diao4 dong4
钓鱼,diao4 yu2
抵达,di3 da2
地道,di4dao5
跌,die1
抵抗,di3 kang4
顶,ding3
订单,ding4 dan1
订婚,ding4 hun1
定价,ding4 jia4
定时
定位,ding4 wei4
定义,ding4 yi4
定制,ding4 zhi4
低碳
地形,di4 xing2
地域,di4 yu4
地质,di4 zhi4
栋,dong4
动机,dong4 ji1
动力,dong4 li4
动漫
动态,dong4 tai4
动听
逗,dou4
斗争,dou4 zheng1
毒,du2
渡,du4
端,duan1
短缺,duan3 que1
对称,dui4 chen4
对接
对抗,dui4 kang4
对立,dui4 li4
对应,dui4 ying4
蹲,dun1
顿时,dun4 shi2
夺,duo2
躲避,duo3 bi4
多才多艺
多亏,duo1 kui1
多媒体,duo1 mei2 ti3
夺取,duo2 qu3
多余,duo1 yu2
多元,duo1 yuan2
都市,du1 shi4
恶劣,e4 lie4
耳环,er3 huan2
儿科,er2 ke1
二氧化碳,er4 yang3 hua4 tan4
恶心,e3 xin5
发病,fa1 bing4
发愁,fa1 chou2
发电,fa1 dian4
法定,fa3 ding4
发动,fa1 dong4
发放,fa1 fang4
法官,fa3 guan1
发光,fa1 guang1
法规,fa3 gui1
犯,fan4
番,fan1
妨碍,fang2 ai4
放大,fang4 da4
方方面面
放飞
房价
访谈
方位,fang1 wei4
方言,fang1 yan2
防治,fang2 zhi4
反馈,fan3 kui4
繁忙,fan2 mang2
凡
凡是,fan2 shi4
反思,fan3 si1
繁殖,fan2 zhi2
发票,fa1 piao4
发行,fa1 xing2
发炎,fa1 yan2
发育,fa1 yu4
肥,fei2
肺,fei4
肥胖,fei2 pan2
飞速
肥沃,fei2 wo4
肺炎,fei4 yan2
粉,fen3
封闭,feng1 bi4
风光,feng1 guang1
风力,feng1 li4
分工,fen1 gong1
丰收,feng1 shou1
奉献,feng4 xian4
风雨
分级
愤怒,fen4 nu4
分期,fen1 qi1
分散,fen1 san4
氛围,fen1 wei2
服,fu2
浮,fu2
服从,fu2 cong2
辅导,fu3 dao3
幅度,fu2 du4
覆盖,fu4 gai4
符号,fu2 hao4
附件,fu4 jian4
福利,fu2 li4
负面
夫人,fu1 ren5
服用
富裕,fu4 yu4
赋予,fu4 yu3
辅助,fu3 zhu4
改编,gai3 bian1
概率,gai4 lu:4
改造,gai3 zao4
肝,gan1
干脆,gan1 cui4
尴尬,gan1 ga4
钢笔,gang1 bi3
港口,gang3 kou3
岗位,gang3 wei4
干旱,gan1 han4
感激,gan3 ji1
赶忙,gan3 mang2
感染,gan3 ran3
干扰,gan1 rao3
感想,gan3 xiang3
干燥,gan1 zao4
高层,gao1 ceng2
高超,gao1 chao1
高等,gao1 deng3
高端
高峰,gao1 feng1
稿件,gao3 jian4
高尚,gao1 shang4
高手,gao1 shou3
高新技术
高原,gao1 yuan2
稿子,gao3 zi5
割,ge1
隔壁,ge2 bi4
歌唱,ge1 chang4
革命,ge2 ming4
跟前,gen1 qian2
跟随,gen1 sui2
跟踪,gen1 zong1
个体,ge4 ti3
公,gong1
宫,gong1
公安,gong1 an1
工地,gong1 di4
工夫,gong1 fu5
公告,gong1 gao4
巩固,gong3 gu4
共计,gong4 ji4
供给
攻击,gong1 ji1
公开,gong1 kai1
公民,gong1 min2
公认,gong1 ren4
功效,gong1 xiao4
工序,gong1 xu4
公益,gong1 yi4
供应,gong1 ying4
公元,gong1 yuan2
公正,gong1 zheng4
公众,gong1 zhong4
公主,gong1 zhu3
沟,gou1
构造,gou4 zao4
顾,gu4
拐,guai3
拐弯,guai3 wan1
罐,guan4
官,guan1
关爱
管道,guan3 dao4
官方,guan1 fang1
广阔,guang3 kuo4
观光,guan1 guang1
关怀,guan1 huai2
关联,guan1 lian2
观赏,guan1 shang3
官员,guan1 yuan2
古典,gu3 dian3
孤独,gu1 du2
姑姑,gu1 gu5
跪,gui4
归,gui1
轨道,gui3 dao4
规范,gui1 fan4
规划,gui1 hua4
归还,gui1 huan2
规矩,gui1 ju5
贵重,gui4 zhong4
古迹,gu3 ji1
棍,gun4
国宝
国产,guo2 chan3
过渡,guo4 du4
国歌,guo2 ge1
过后,guo4 hou4
国旗,guo2 qi2
国情,guo2 qing2
过时,guo4 shi2
国王,guo2 wang2
股票,gu3 piao4
古人,gu3 ren2
股市,gu3 shi4
固体,gu4 ti3
骨头,gu2 tou5
顾问,gu4 wen4
鼓舞,gu3 wu3
故障,gu4 zhang4
害,hai4
海内外
海岸,hai3 an4
海拔,hai3 ba2
海面,hai3 mian4
海域,hai3 yu4
寒冬,han2 dong1
航空,hang2 kong1
罕见,han3 jian4
含义,han2 yi4
旱灾,han4 zai1
毫不,hao2 bu2
毫无,hao2 wu2
好不
好感,hao3 gan3
好客,hao4 ke4
毫米,hao2 mi3
好容易,hao3 rong2 yi4
毫升,hao2 sheng1
好学
号召,hao4 zhao4
合并,he2 bing4
合成,he2 cheng2
嘿,hei1
